Abbas_X	Abbasid_N
adapter_N	adaptative_A
adapter_N	adaptatively_D
adapter_N	adaptativeness_N
adapter_N	adaptedness_N
adapter_N	adaptee_N
adapter_N	adaption_N
adapter_N	adaptional_A
adapter_N	adaptitude_N
adapter_N	adaptive_A
adapter_N	adaptively_D
adapter_N	adaptiveness_N
adapter_N	adaptly_D
adapter_N	adaptness_N
adapter_N	adaptorial_A
adaxial_A	adaxialize_V
adhesion_N	adhesional_A
adhesion_N	adhesionless_A
adhesion_N	adhesionolysis_N
adhesion_N	antiadhesion_A
adhesion_N	cytoadhesion_N
adhesion_N	deadhesion_N
adhesion_N	inadhesion_N
adhesion_N	mucoadhesion_N
adjectitious_A	adjectitiously_D
adjective_A	adjectival_A
admire_V	admirable_A
admire_V	admiration_N
admire_V	admirative_A
admire_V	admirer_N
adrenal_A	adrenalin_N
adrenal_A	adrenalitis_N
adrenal_A	adrenally_D
adrenal_A	hyperadrenalism_X
adrenal_A	hypoadrenalism_N
adrenaline_N	adrenergic_A
adrenaline_N	metadrenaline_N
adrenaline_N	noradrenaline_N
adsorb_V	deadsorb_V
adsorb_V	readsorb_V
advantage_N	advantageous_A
advantage_N	advantageously_D
advantage_N	advantageousness_N
advisive_A	advisiveness_X
aequorin_N	apoaequorin_N
aerial_A	aerialism_N
aerial_A	aerialist_N
aerial_A	aeriality_N
aerial_A	aerially_D
aerial_A	aerialness_N
aerial_A	nonaerial_A
aerial_A	pseudoaerial_A
aerial_A	subaerial_A
aerobics_N	aquaerobics_N
aerobics_N	boxaerobics_N
aerobics_N	chairobics_N
aerobics_N	strollerobics_N
aerogenic_A	anaerogenic_A
aerosol_N	aerosolisation_N
aerosol_N	aerosolise_V
aesthetic_A	aesthete_N
aesthetic_A	aesthetically_D
aesthetic_A	aesthetician_N
aesthetic_A	aesthetics_N
aesthetic_A	aesthetisation_X
affection_N	affectional_A
affection_N	affectionate_A
affection_N	affectionated_V
affection_N	affectionately_D
affection_N	affectionateness_N
affection_N	affectioned_V
afferent_A	afferentation_N
affinity_N	equiaffinity_N
affinity_N	hydroaffinity_N
affinity_N	immunoaffinity_N
affinity_N	lipoaffinity_N
affinity_N	microaffinity_X
affinity_N	nonaffinity_N
affinity_N	photoaffinity_N
affixal_A	affixally_D
affluential_A	affluentially_X
agglomerant_A	antiagglomerant_A
agglutinin_N	agglutinination_N
agglutinin_N	antiagglutinin_N
agglutinin_N	autoagglutinin_N
agglutinin_N	bacterioagglutinin_N
agglutinin_N	erythroagglutinin_N
agglutinin_N	haemagglutinin_N
agglutinin_N	hemagglutinin_N
agglutinin_N	isoagglutinin_N
agglutinin_N	leucoagglutinin_N
agglutinin_N	leukoagglutinin_N
agglutinin_N	zooagglutinin_N
aggressive_A	aggressively_D
aggressive_A	aggressiveness_N
aggressive_A	aggressivity_N
aggressive_A	microaggressive_A
agricultural_A	agriculturally_D
aid_N	aidful_A
aid_N	aidless_A
aid_N	aidman_N
aim_N	aimless_A
air_N	Airspeak_N
air_N	airbag_N
air_N	airborne_A
air_N	airbrake_N
air_N	airbrush_N
air_N	airbus_N
air_N	aircraft_N
air_N	aircrew_N
air_N	airdrome_N
air_N	airdrop_N
air_N	airfield_N
air_N	airflow_N
air_N	airframe_N
air_N	airgun_N
air_N	airless_A
air_N	airlift_N
air_N	airline_N
air_N	airliner_N
air_N	airlock_N
air_N	airmail_N
air_N	airman_N
air_N	airmass_N
air_N	airplane_N
air_N	airport_N
air_N	airscrew_N
air_N	airshed_N
air_N	airship_N
air_N	airsick_A
air_N	airsickness_N
air_N	airspace_N
air_N	airspeed_N
air_N	airstream_N
air_N	airstrike_N
air_N	airstrip_N
air_N	airsuit_X
air_N	airtaxi_X
air_N	airtight_A
air_N	airwaves_N
air_N	airway_N
air_N	airwoman_N
air_N	airworthiness_N
air_N	airworthy_A
air_N	airy_A
aisle_N	aisled_A
alanine_N	cyclohexylalanine_N
alanine_N	dehydroalanine_N
alanine_N	homoalanine_N
alanine_N	hyperalaninemia_N
alanine_N	pentaalanine_N
alanine_N	phenylalanine_N
alanine_N	phosphoalanine_N
alanine_N	polyalanine_N
alarm_N	multialarm_A
albino_A	albinal_X
albino_A	albinic_X
albino_A	albinism_N
albino_A	albinistic_A
albino_A	albinoid_A
albite_N	pseudoalbite_X
alchemy_N	SQLAlchemy_X
alchemy_N	alchemical_A
alchemy_N	alchemise_V
alchemy_N	alchemist_N
alchemy_N	alchemistic_A
alchemy_N	alchemistical_A
alchemy_N	alchemize_V
alcohol_N	alcoholic_N
alcohol_N	alcoholism_N
alcohol_N	nonalcoholic_A
alder_N	Aldercar_X
alder_N	aldern_A
alder_N	alderwood_N
aldose_N	alditol_N
aldose_N	aldoside_N
aldose_N	ketoaldose_N
algebra_N	bialgebra_N
algebra_N	multialgebra_N
algebra_N	prealgebra_N
algebra_N	subalgebra_N
algebra_N	submultialgebra_N
algebra_N	superalgebra_N
algeny_N	algenic_X
algeny_N	algenist_X
algophilia_N	algophilist_N
aline_V	alinement_N
alizarin_N	alizaric_A
alizarin_N	naphthazarin_N
alizarin_N	quinizarin_N
alkaliphile_N	thermoalkaliphile_N
alkenyl_A	enyl_N
alkoxy_N	alkoxymethyl_N
allele_N	allelic_A
allele_N	suballele_N
allelomorph_N	allelomorphism_N
allelopathy_N	allelopath_N
allergen_N	aeroallergen_N
allergen_N	allergenic_A
allergen_N	antiallergen_N
allergen_N	glycoallergen_N
allergen_N	hypoallergen_N
allergen_N	multiallergen_A
allergen_N	nonallergen_N
allergen_N	panallergen_N
allergen_N	superallergen_N
allergy_N	allergen_N
allergy_N	allergic_A
allergy_N	allergologist_N
allergy_N	allergology_N
alligator_N	alligatored_A
alligator_N	alligatorfish_N
alligator_N	gator_N
alligator_N	w_N
alligator_N	werealligator_N
allopatry_N	microallopatry_X
allow_V	allowable_A
allow_V	allowance_N
allow_V	allowee_N
allow_V	allowest_V
allow_V	alloweth_V
alloxan_N	alloxanized_A
alp_N	alpine_A
alp_N	alpinely_D
alp_N	alpinism_N
alp_N	alpinist_A
alpha_N	alphalike_X
alveolate_A	alveolated_A
alveolate_A	alveolisation_N
ambassador_N	ambassadorial_A
ambassador_N	ambassadorless_A
ambassador_N	ambassadorship_N
ambassador_N	ambassadress_N
ambassador_N	ambassadry_N
ambassador_N	glambassador_N
amber_N	Amber_X
amber_N	ambeer_N
amber_N	ambered_V
amber_N	ambering_V
amber_N	amberjack_N
amber_N	amberoid_X
ambiguate_V	ambiguation_N
ambush_N	ambushable_A
ambush_N	ambushee_N
ambush_N	ambusher_N
ambush_N	ambushment_N
ambush_N	antiambush_A
ambush_N	enambush_V
amenity_N	disamenity_N
amidite_N	diamidite_N
amidite_N	monoamidite_N
amidite_N	phosphonamidite_N
amidite_N	phosphonodiamidite_N
amidone_N	isoamidone_N
aminoacyl_N	aminoacylation_N
ammonia_N	amide_N
ammonia_N	amine_N
ammonia_N	ammonian_A
ammonia_N	ammonic_A
ammonia_N	ammonical_A
ammonia_N	ammonium_N
amnesia_N	amnesiac_N
amnesia_N	amnesic_A
amnestic_A	amnestically_D
amniochorionic_A	amniochorion_N
amniotic_A	transamniotic_A
amorous_A	amorously_D
amperometric_A	amperometry_N
amplification_N	autoamplification_N
amplification_N	bioamplification_N
amplification_N	coamplification_N
amplification_N	misamplification_N
amplification_N	nonamplification_N
amplification_N	overamplification_N
amplification_N	postamplification_A
amplification_N	preamplification_N
amplification_N	reamplification_N
amyl_N	amylaceous_A
amyl_N	amylate_N
amyl_N	amylene_N
amyl_N	amylic_A
amyl_N	amyloid_N
amyl_N	amylolytic_A
amyl_N	amylose_N
amylase_N	endoamylase_N
amylase_N	exoamylase_N
amylase_N	glucoamylase_N
amylase_N	isoamylase_N
amylase_N	macroamylase_N
anaerobic_A	anaerobically_D
anaerobic_A	anaerobicidal_A
anaerobic_A	anaerobicide_N
anaerobic_A	anaerobicity_N
anaerobic_A	semianaerobic_A
analphabet_N	analphabetic_A
analphabet_N	analphabetical_X
analphabet_N	analphabetically_X
analphabet_N	analphabetism_N
analysis_N	autoanalysis_N
analysis_N	bioanalysis_N
analysis_N	coanalysis_N
analysis_N	cryptanalysis_N
analysis_N	cryptoanalysis_N
analysis_N	cytoanalysis_N
analysis_N	eigenanalysis_N
analysis_N	electroanalysis_N
analysis_N	hypnoanalysis_N
analysis_N	macroanalysis_N
analysis_N	metanalysis_N
analysis_N	microanalysis_N
analysis_N	mixanalysis_X
analysis_N	nanoanalysis_N
analysis_N	narcoanalysis_N
analysis_N	overanalysis_N
analysis_N	psychoanalysis_N
analysis_N	radioanalysis_N
analysis_N	reanalysis_N
analysis_N	schizoanalysis_N
analysis_N	steganalysis_N
analysis_N	stratoanalysis_N
analysis_N	subanalysis_N
analysis_N	teleoanalysis_N
analysis_N	underanalysis_N
analysis_N	uranalysis_N
analytic_A	analytically_D
analytic_A	analyticism_X
analytic_A	analyticity_N
analytic_A	hyperanalytic_X
analytic_A	psychoanalytic_A
analyze_V	analysability_N
analyze_V	analysable_A
analyze_V	analyser_N
analyze_V	analyzability_N
analyze_V	analyzable_A
analyze_V	analyzer_N
analyze_V	psychoanalyse_V
analyze_V	psychoanalyze_V
anaphoric_A	anaphorical_A
anaphoric_A	anaphorically_D
anaphoric_A	anaphoricity_N
anaphoric_A	nonanaphoric_A
anaplasia_N	anaplasic_A
anaplerotic_A	anaplerosis_N
anarchy_N	anarchic_A
anarchy_N	anarchical_A
anarchy_N	anarchically_D
anarchy_N	anarchism_N
anarchy_N	anarchist_N
anasarca_N	anasarcous_A
anastomosis_N	anastomotic_A
anastomosis_N	enteroanastomosis_N
anastomosis_N	gastroanastomosis_N
anastomosis_N	gastroenteroanastomosis_N
anastomosis_N	neuroanastomosis_N
anastomosis_N	reanastomosis_N
anathema_N	anathematic_A
anathema_N	anathematise_V
anathema_N	anathematism_N
anathema_N	anathemic_A
ancestral_A	ancestrally_D
anchor_N	anchorable_A
anchor_N	anchorage_N
anchor_N	anchoress_N
anchor_N	anchorhold_N
anchor_N	anchorless_A
anchor_N	anchorlike_A
anchor_N	anchorman_N
anchor_N	anchorperson_N
anchor_N	coanchor_N
andradite_N	hydroandradite_X
androecium_N	androecial_A
androgen_N	androgenemia_N
androgen_N	androgenic_A
androgen_N	androgenize_V
androgen_N	androgenous_A
androgen_N	antiandrogen_N
androgen_N	xenoandrogen_N
anecdote_N	anecdotage_N
anecdote_N	anecdotal_A
anecdote_N	anecdotalism_N
anecdote_N	anecdotally_D
anecdote_N	anecdotard_X
anecdote_N	anecdotarian_X
anecdote_N	anecdoter_X
anecdote_N	anecdotic_A
anecdote_N	anecdotical_A
anecdote_N	anecdotishqualifier_X
anecdote_N	anecdotist_N
anecdote_N	anecdotivequalifier_X
anecdote_N	anecdotographer_X
anecdote_N	rare_A
anemia_N	anemic_A
aneurysm_N	aneurysmal_A
aneurysm_N	aneurysmatic_A
aneurysm_N	aneurysmectomy_N
aneurysm_N	aneurysmorrhaphy_N
aneurysm_N	microaneurysm_N
aneurysm_N	pseudoaneurysm_N
angel_N	angelfish_N
angel_N	angelic_A
angel_N	angelology_N
angel_N	archangel_N
angel_N	en_N
angelical_A	angelicality_N
angelical_A	angelicalness_N
angelology_N	angelological_X
angioarchitecture_N	microangioarchitecture_N
angle_N	angular_A
angle_N	angulate_A
angle_N	angulation_N
angle_N	pentangle_N
angle_N	quadrangle_N
angle_N	rectangle_N
angle_N	triangle_N
angst_N	angstbunny_N
angst_N	angstful_A
angst_N	angstless_A
angst_N	angsty_A
animal_N	animalistic_A
animal_N	manimal_N
anion_N	anionic_A
anion_N	anionization_N
anion_N	carbanion_N
anion_N	counteranion_N
anion_N	dianion_N
anion_N	interanion_A
anion_N	monoanion_N
anion_N	oxoanion_N
anion_N	oxyanion_N
anion_N	polyanion_N
anion_N	superanion_N
anionic_A	anionically_D
anionic_A	anionicity_N
anionic_A	catanionic_A
anionic_A	dianionic_A
anionic_A	polyanionic_A
annual_A	annualise_V
annual_A	annualize_V
annual_A	annually_D
annual_A	biannual_A
annual_A	biannually_D
annual_A	circannual_A
annual_A	multiannual_A
annual_A	semiannual_A
annual_A	semiannually_D
annulation_N	benzannulation_N
annulation_N	cyclobutannulation_N
annulation_N	cycloheptannulation_N
annulation_N	cyclohexannulation_N
annulation_N	cyclooctannulation_N
annulation_N	cyclopentannulation_N
annulation_N	cyclopropannulation_N
anode_N	anion_N
anode_N	anodic_A
anode_N	bioanode_N
anode_N	multianode_A
anode_N	photoanode_N
anomer_N	anomerisation_N
anoscopy_N	anoscopist_N
answer_N	answerless_A
answer_N	answerphone_N
answer_N	en_N
ant_N	antbear_N
ant_N	antbird_N
ant_N	anteater_N
ant_N	anthill_N
ant_N	anting_N
ant_N	antkind_N
ant_N	antlike_A
ant_N	antlion_N
ant_N	antly_A
ant_N	antshrike_N
antennule_N	antennuliform_A
anteroposterior_A	midanteroposterior_X
anthocyanin_N	anthocyanic_A
anthology_N	anthologize_V
anthology_N	anthologizer_N
anthropophobia_N	anthropophobe_N
anthropophobia_N	anthropophobiac_X
anthropophobia_N	anthropophobic_A
anthroposociology_N	anthroposociologist_N
antibacchius_N	antibacchic_A
antibody_N	alloantibody_N
antibody_N	antiantibody_N
antibody_N	autoantibody_N
antibody_N	heteroantibody_N
antibody_N	nanoantibody_N
antibody_N	phosphoantibody_N
antibody_N	plantibody_N
anticorrelation_N	anticorrelative_A
antidromic_A	antidromicity_N
antigen_N	neuroantigen_N
antigen_N	photoantigen_N
antimony_N	antimonate_N
antimony_N	antimonial_A
antimony_N	antimonian_A
antimony_N	antimoniate_N
antimony_N	antimoniated_A
antimony_N	antimonic_A
antimony_N	antimonide_N
antimony_N	antimonious_A
antimony_N	antimonite_N
antimony_N	antimoniuret_X
antimony_N	antimoniuretted_A
antimony_N	antimonous_A
antimony_N	antimonyl_N
antimony_N	triphenylantimony_X
antiphon_N	antiphonal_N
antiphon_N	antiphonary_N
antiphon_N	antiphone_N
antiphon_N	antiphoner_N
antiphon_N	antiphonic_A
antiphon_N	antiphonical_A
antiphon_N	antiphony_N
antique_A	antiquedom_N
antique_A	antiquehood_N
antique_A	antiqueness_N
antisocial_A	antisociality_N
antisocial_A	antisocially_D
antisocratic_A	antisocratically_D
antithesis_N	antithesise_V
antithesis_N	antithesize_V
antithesis_N	antithet_N
antithesis_N	antithetic_A
antithesis_N	antithetical_A
antithesis_N	antitheticality_N
antithesis_N	antithetically_D
antithesis_N	antitheticalness_N
anything_P	anythingarian_N
aortic_A	anaortic_A
aortic_A	annuloaortic_A
aortic_A	aortically_D
aortic_A	cardioaortic_A
aortic_A	circumaortic_X
aortic_A	intraaortic_A
aortic_A	paraaortic_A
aortic_A	periaortic_A
aortic_A	preaortic_A
aortic_A	retroaortic_X
aortic_A	sinoaortic_A
aortic_A	supraaortic_A
aortic_A	transaortic_A
apatite_N	carbapatite_N
apepsy_N	apeptic_A
aperture_N	apertometer_N
aperture_N	apertural_A
aperture_N	aperturate_A
aperture_N	apertureless_A
aperture_N	endoaperture_N
aperture_N	macroaperture_N
aperture_N	nanoaperture_N
aphasia_N	aphasiac_N
aphasia_N	aphasic_A
aphasia_N	jargonaphasia_N
aphasia_N	paraphasia_N
apocarpous_A	subapocarpous_A
apochromatic_A	planapochromatic_A
apomorphic_A	apomorphically_D
apophyte_N	apophytic_X
apophyte_N	apophytically_X
apoptogenic_A	antiapoptogenic_A
apoptogenic_A	apoptogenicity_N
apoptogenic_A	proapoptogenic_A
apoptosis_N	necroapoptosis_N
apoptosis_N	neuroapoptosis_N
aporphine_N	noraporphine_N
apotemnophilia_N	apotemnophilic_X
appealable_A	unappealable_A
appearance_N	disappearance_N
appearance_N	nonappearance_N
appearance_N	reappearance_N
appease_V	appeasatory_A
appease_V	appeasement_N
appease_V	appeaser_N
appetite_N	appetitive_A
appetite_N	appetizer_N
appetite_N	appetizing_A
appetite_N	appetizingly_D
appraise_V	appraisability_N
appraise_V	appraisable_A
appraise_V	appraisal_N
appraise_V	appraisee_N
appraise_V	appraisement_N
appraise_V	appraiser_N
appraise_V	appraisingly_D
appraise_V	appraisive_X
approximate_A	approximately_D
approximate_A	approximateness_N
approximate_A	approximation_N
approximate_A	approximative_A
aquariology_N	aquariological_A
aquent_N	hydraquent_N
arabinopyranose_N	arabinopyranosyl_N
arabinose_N	arabinoside_N
arbitrary_A	arbitrarily_D
arbitrary_A	arbitrariness_N
archaeology_N	archaeologic_A
archaeology_N	archaeological_A
archaeology_N	archaeologist_N
archaeology_N	dendroarchaeology_N
archaeology_N	ethnoarchaeology_N
archaeology_N	geoarchaeology_N
archaeology_N	xenoarchaeology_N
archaeology_N	zooarchaeology_N
archer_N	archeress_N
archer_N	archerfish_N
archer_N	archery_N
archlute_N	archlutist_N
are_V	centiare_N
are_V	decare_N
are_V	hectare_N
aretaic_A	aretaics_N
argent_N	argentic_A
argent_N	argentiferous_A
argent_N	argentine_A
argent_N	argentite_N
argent_N	argentous_A
argentate_A	argentation_N
arginine_N	benzoylarginine_N
arginine_N	diarginine_N
arginine_N	homoarginine_N
arginine_N	hyperargininemia_N
arginine_N	hypoargininemia_N
arginine_N	ketoarginine_N
arginine_N	methylarginine_N
arginine_N	nitroarginine_N
arginine_N	oligoarginine_N
arginine_N	peptidylarginine_N
arginine_N	phosphoarginine_N
arginine_N	polyarginine_N
arginine_N	vinylarginine_N
aril_N	arillate_A
aristodemocracy_N	aristodemocratic_A
arm_N	armband_N
arm_N	armchair_N
army_N	armyworm_N
aromadendrene_N	alloaromadendrene_N
arsenic_N	arsane_N
arsenic_N	arsanilic_X
arsenic_N	arsenate_N
arsenic_N	arsenetted_X
arsenic_N	arseniate_N
arsenic_N	arseniated_X
arsenic_N	arsenicane_X
arsenic_N	arsenicate_V
arsenic_N	arsenicated_A
arsenic_N	arsenicised_X
arsenic_N	arsenicism_N
arsenic_N	arsenicite_X
arsenic_N	arsenicized_X
arsenic_N	arsenicophagy_N
arsenic_N	arsenide_N
arsenic_N	arsenious_A
arsenic_N	arsenite_N
arsenic_N	arseniuret_N
arsenic_N	arsenous_A
arsenic_N	arsine_N
arsenic_N	arsonium_N
arsenious_A	iodarsenious_X
arson_N	antiarson_A
arson_N	arsonism_N
arson_N	arsonist_N
arson_N	arsonite_N
arson_N	arsonphobia_N
arson_N	arsonry_N
arterial_A	arterialise_V
arterial_A	arterialization_N
arterial_A	arterialize_V
arterial_A	arterially_D
arterial_A	endarterial_A
arterial_A	eparterial_A
arterial_A	hyparterial_A
arterial_A	intraarterial_A
arterial_A	nonarterial_A
arterial_A	periarterial_A
arterial_A	transarterial_A
arterial_A	ventriculoarterial_A
arterial_A	vertebrarterial_A
arterial_A	vertebroarterial_A
artery_N	arterial_A
artery_N	arterially_D
artery_N	arteriole_N
arthritic_A	anarthritic_A
arthritic_A	antarthritic_N
arthritic_A	antiarthritic_N
arthritic_A	arthritical_A
arthritic_A	arthritically_D
arthritic_A	monoarthritic_A
arthritic_A	nonarthritic_A
arthritic_A	oligoarthritic_A
arthritic_A	osteoarthritic_A
arthritic_A	polyarthritic_A
arthritic_A	postarthritic_A
arthritis_N	arthritic_A
arthritis_N	arthritically_D
arthritis_N	osteoarthritis_N
arthritis_N	polyarthritis_N
arthropathy_N	neuroarthropathy_N
arthropathy_N	oligoarthropathy_N
arthropathy_N	osteoarthropathy_N
arthropathy_N	polyarthropathy_N
arthropathy_N	spondyloarthropathy_N
article_N	charticle_N
article_N	listicle_N
articular_A	abarticular_A
articular_A	articularly_D
articular_A	biarticular_A
articular_A	extraarticular_A
articular_A	interarticular_A
articular_A	intraarticular_A
articular_A	monoarticular_A
articular_A	multiarticular_A
articular_A	musculoarticular_A
articular_A	nonarticular_A
articular_A	oligoarticular_A
articular_A	osteoarticular_A
articular_A	pauciarticular_A
articular_A	periarticular_A
articular_A	polyarticular_A
articular_A	prearticular_A
articular_A	retroarticular_A
articular_A	subarticular_A
articular_A	transarticular_A
articular_A	uniarticular_A
artificial_A	artificiality_N
artificial_A	artificially_D
artificial_A	artificialness_N
artisan_N	artisanal_A
artisan_N	artisanality_N
artisan_N	artisanally_D
artisan_N	artisanate_N
artisan_N	artisanry_N
artisan_N	artisanship_N
arylation_N	diarylation_N
arylation_N	hydroarylation_N
arylation_N	monoarylation_N
arylation_N	oxyarylation_N
arylation_N	perfluoroarylation_N
arytenoid_N	arytenoidal_A
arytenoid_N	arytenoidectomy_N
arytenoid_N	arytenoiditis_N
arytenoid_N	arytenoidopexy_N
arytenoid_N	arytenoids_N
arytenoid_N	cricoarytenoid_N
arytenoid_N	interarytenoid_A
arytenoid_N	subarytenoid_A
arytenoid_N	thyroarytenoid_A
asbestos_N	asbestiform_A
ascus_N	ascocarp_N
ascus_N	ascomycete_N
ascus_N	ascospore_N
asphalt_N	asphaltene_N
assemblage_N	ichnoassemblage_N
assemblage_N	interassemblage_A
assemblage_N	palynoassemblage_N
assemblage_N	reassemblage_N
assist_V	Javassist_X
assist_V	assister_N
assist_V	assistive_A
associative_A	associativity_N
associative_A	preassociative_A
assured_V	assuredly_D
assured_V	unassured_A
asthma_N	asthmatic_A
asthma_N	asthmatically_D
astronomy_N	archaeoastronomy_N
astronomy_N	archeoastronomy_N
astronomy_N	astronomer_N
astronomy_N	bioastronomy_N
astronomy_N	ethnoastronomy_N
astronomy_N	paleoastronomy_N
asymptote_N	asymptotia_N
asymptote_N	asymptotic_A
asymptote_N	asymptotical_A
asymptote_N	asymptotically_D
asymptote_N	asymptotics_N
ataxia_N	acroataxia_N
ataxia_N	ataxiagraph_N
ataxia_N	ataxiameter_N
ataxia_N	ataxic_A
ataxia_N	ataxiology_N
ataxia_N	hemiataxia_N
atheroma_N	atheromasia_N
atheroma_N	atheromatic_A
atheroma_N	atheromatosis_N
atheroma_N	atheromatous_A
atheroma_N	fibroatheroma_N
atheroma_N	microatheroma_N
atheroma_N	proatheroma_A
atmosphere_N	endoatmosphere_N
atmosphere_N	exoatmosphere_N
atmosphere_N	protoatmosphere_N
atmosphere_N	subatmosphere_N
atone_V	atonable_A
atone_V	atoneable_X
atone_V	atonement_N
atone_V	atoner_N
atrial_A	biatrial_A
atrial_A	cavoatrial_A
atrial_A	midatrial_A
atrial_A	nonatrial_A
atrial_A	postatrial_A
atrial_A	sinoatrial_A
atrial_A	subatrial_A
atrial_A	triatrial_A
atrial_A	ventriculoatrial_A
atrial_A	visceroatrial_A
atrophic_A	antiatrophic_A
atrophic_A	atrophically_D
atrophic_A	cerebroatrophic_A
atrophic_A	fibroatrophic_A
atrophic_A	lipoatrophic_A
atrophic_A	scleroatrophic_A
atrophy_N	atrophic_A
atrophy_N	fibroatrophy_N
atrophy_N	hemiatrophy_N
atrophy_N	lipoatrophy_N
atrophy_N	panatrophy_N
atrophy_N	pseudoatrophy_N
attention_N	attentional_A
attenuation_N	diattenuation_N
attenuation_N	hypoattenuation_N
attenuation_N	isoattenuation_N
attenuation_N	nonattenuation_N
attitude_N	attitudinal_A
attitude_N	dickitude_N
attitude_N	tude_N
attribute_N	attributeless_A
attribute_N	attributeness_N
auction_N	auctionable_A
auction_N	auctionlike_A
audacious_A	audaciously_D
audacious_A	audaciousness_N
auricular_A	auricularly_D
auricular_A	biauricular_A
auricular_A	interauricular_A
auricular_A	periauricular_A
auricular_A	postauricular_A
auricular_A	preauricular_A
auricular_A	retroauricular_A
auricular_A	sinoauricular_A
auricular_A	supraauricular_A
auricular_A	temporoauricular_A
auricular_A	zygomaticoauricular_A
auspicious_A	auspiciously_D
auspicious_A	auspiciousness_N
autarchy_N	autarch_N
autarchy_N	autarchic_A
autarchy_N	autarchical_X
autarchy_N	autarchically_X
autarchy_N	autarchism_X
autarchy_N	autarchist_X
authority_N	antiauthority_A
authority_N	authorityless_A
authority_N	multiauthority_A
autism_N	autist_N
autism_N	autistic_A
autism_N	tautism_N
autocephaly_N	autocephalous_A
autochory_N	autochoric_A
autofiction_N	autofictional_A
autotroph_N	autotrophic_A
autotroph_N	autotrophically_D
autotroph_N	autotrophy_N
autotroph_N	chemoautotroph_N
autotroph_N	lithoautotroph_N
autotroph_N	photoautotroph_N
autotroph_N	picoautotroph_N
autotype_N	autotypic_A
autumn_N	Autumnfest_X
autumn_N	autumnise_V
autumn_N	autumnish_A
autumn_N	autumnize_V
autumn_N	autumny_A
auxetic_A	anauxetic_A
auxotroph_N	auxotrophic_A
auxotroph_N	auxotrophy_N
axe_N	axeman_N
axonal_A	interaxonal_A
azepine_N	azepinium_N
azepino_N	azepinodiindolone_N
azepino_N	azepinoindolone_N
azepino_N	dihydroazepino_N
azepino_N	epoxyazepino_N
azido_N	azidoacetaldehyde_X
azido_N	azidoacetic_X
azido_N	azidoacetone_X
azido_N	azidoacetonitrile_X
azido_N	azidoacetyl_N
azido_N	azidoazomethine_X
azido_N	azidobenzaldehyde_X
azido_N	azidobenzene_X
azido_N	azidobenzoate_X
azido_N	azidobenzoyl_X
azido_N	azidobicyclo_X
azido_N	azidobutane_X
azido_N	azidocarbonyl_N
azido_N	azidocarbonylazepine_X
azido_N	azidocarbonylguanidine_X
azido_N	azidocyanatoiodate_X
azido_N	azidocyanoiodate_X
azido_N	azidodimethylamine_X
azido_N	azidodimethylborane_X
azido_N	azidodisulfate_X
azido_N	azidodithiocarbonate_X
azido_N	azidodithioformate_X
azido_N	azidodithioformic_X
azido_N	azidoethane_X
azido_N	azidoethanol_X
azido_N	azidoethoxy_X
azido_N	azidoethoxymethyl_X
azido_N	azidoethyl_N
azido_N	azidoethylnitramine_X
azido_N	azidoformate_N
azido_N	azidogermane_X
azido_N	azidohexanoate_X
azido_N	azidohexyl_X
azido_N	azidoiodoiodonium_X
azido_N	azidomethyl_N
azido_N	azidomethylbenzenediazonium_X
azido_N	azidomethylidyne_X
azido_N	azidomethyloxirane_X
azido_N	azidomethyltetrazole_X
azido_N	azidopentacyanocobaltate_X
azido_N	azidopentafluorotungsten_X
azido_N	azidoperfluoronaphthalene_X
azido_N	azidophosphate_X
azido_N	azidopropene_X
azido_N	azidopropyne_X
azido_N	azidoselenocyanatoiodate_X
azido_N	azidosilane_N
azido_N	azidosulfate_X
azido_N	azidosulfonylphenyl_X
azido_N	azidosulfonylphenylisocyanate_X
azido_N	azidotetrazole_X
azido_N	azidotetrazolide_X
azido_N	azidothiocarbonyl_X
azido_N	azidotrifluoromethane_X
azido_N	azidotrimethylsilane_X
azimuthal_A	azimuthally_D
azimuthal_A	isoazimuthal_N
azimuthal_A	nonazimuthal_A
azimuthal_A	pseudoazimuthal_A
